Date,Open,High,Low,Close,Volume,Adj Close
1-Jun-10,"10,133.94","10,249.27","9,976.56","10,024.02","5,271,480,000","10,024.02"
28-May-10,"10,258.00","10,293.45","10,078.66","10,136.63","4,871,210,000","10,136.63"
27-May-10,"9,971.73","10,279.01","9,971.73","10,258.99","5,698,460,000","10,258.99"
26-May-10,"10,045.11","10,211.60","9,937.79","9,974.45","4,521,050,000","9,974.45"
25-May-10,"10,061.43","10,061.43","9,756.11","10,043.75","7,329,580,000","10,043.75"
24-May-10,"10,193.46","10,235.63","10,028.78","10,066.57","5,224,040,000","10,066.57"
21-May-10,"10,063.93","10,225.88","9,860.93","10,193.39","5,452,130,000","10,193.39"
20-May-10,"10,440.21","10,440.21","10,042.46","10,068.01","8,328,569,600","10,068.01"
19-May-10,"10,505.70","10,558.56","10,306.22","10,444.37","6,765,800,000","10,444.37"
18-May-10,"10,625.45","10,760.05","10,463.15","10,510.95","6,170,840,000","10,510.95"
17-May-10,"10,616.98","10,707.30","10,424.72","10,625.83","5,922,920,000","10,625.83"
14-May-10,"10,780.68","10,780.68","10,509.89","10,620.16","6,126,400,000","10,620.16"
13-May-10,"10,896.61","10,952.84","10,752.72","10,782.95","4,870,640,000","10,782.95"
12-May-10,"10,742.15","10,941.88","10,725.81","10,896.91","5,225,460,000","10,896.91"
11-May-10,"10,780.00","10,888.30","10,653.71","10,748.26","5,842,550,000","10,748.26"
10-May-10,"10,386.18","10,880.14","10,386.18","10,785.14","6,893,700,000","10,785.14"
7-May-10,"10,519.42","10,622.27","10,221.50","10,380.43","9,472,910,400","10,380.43"
6-May-10,"10,862.22","10,925.86","9,787.17","10,520.32","10,617,809,600","10,520.32"
5-May-10,"10,918.40","10,984.05","10,754.30","10,868.12","6,795,940,000","10,868.12"
4-May-10,"11,149.48","11,149.48","10,843.71","10,926.77","6,594,720,000","10,926.77"
3-May-10,"11,009.60","11,203.37","11,004.15","11,151.83","4,938,050,000","11,151.83"
30-Apr-10,"11,168.23","11,235.94","10,984.35","11,008.61","6,048,260,000","11,008.61"
29-Apr-10,"11,045.64","11,232.54","11,045.64","11,167.32","6,059,410,000","11,167.32"
28-Apr-10,"10,988.87","11,115.63","10,938.48","11,045.27","6,342,310,000","11,045.27"
27-Apr-10,"11,203.67","11,260.88","10,962.81","10,991.99","7,454,540,000","10,991.99"
26-Apr-10,"11,205.11","11,308.95","11,150.01","11,205.03","5,647,760,000","11,205.03"
23-Apr-10,"11,132.18","11,247.20","11,058.87","11,204.28","5,326,060,000","11,204.28"
22-Apr-10,"11,119.78","11,175.33","10,975.66","11,134.29","6,035,780,000","11,134.29"
21-Apr-10,"11,116.91","11,217.35","11,018.59","11,124.92","5,724,310,000","11,124.92"
20-Apr-10,"11,093.11","11,190.22","11,045.80","11,117.06","5,316,590,000","11,117.06"
19-Apr-10,"11,018.36","11,116.76","10,940.60","11,092.05","6,597,740,000","11,092.05"
16-Apr-10,"11,143.66","11,186.82","10,947.55","11,018.66","8,108,470,400","11,018.66"
15-Apr-10,"11,122.96","11,189.61","11,051.31","11,144.57","5,995,330,000","11,144.57"
14-Apr-10,"11,020.70","11,147.14","11,004.61","11,123.11","5,760,040,000","11,123.11"
13-Apr-10,"11,006.72","11,072.70","10,925.86","11,019.42","5,403,580,000","11,019.42"
12-Apr-10,"10,996.75","11,066.96","10,957.22","11,005.97","4,607,090,000","11,005.97"
9-Apr-10,"10,926.92","11,032.12","10,894.19","10,997.35","4,511,570,000","10,997.35"
8-Apr-10,"10,896.99","10,969.92","10,810.15","10,927.07","4,726,970,000","10,927.07"
7-Apr-10,"10,961.95","11,000.22","10,835.77","10,897.52","5,101,430,000","10,897.52"
6-Apr-10,"10,972.49","11,017.76","10,893.89","10,969.99","4,086,180,000","10,969.99"
5-Apr-10,"10,927.45","11,026.75","10,880.36","10,973.55","3,881,620,000","10,973.55"
1-Apr-10,"10,857.31","10,983.14","10,851.57","10,927.07","4,006,870,000","10,927.07"
31-Mar-10,"10,907.34","10,933.19","10,802.22","10,856.63","4,484,340,000","10,856.63"
30-Mar-10,"10,895.02","10,968.56","10,837.21","10,907.42","4,085,000,000","10,907.42"
29-Mar-10,"10,849.23","10,954.43","10,827.91","10,895.86","4,375,580,000","10,895.86"
26-Mar-10,"10,841.29","10,934.85","10,801.84","10,850.36","4,708,420,000","10,850.36"
25-Mar-10,"10,837.51","10,985.26","10,818.77","10,841.21","5,668,900,000","10,841.21"
24-Mar-10,"10,887.62","10,925.48","10,788.77","10,836.15","4,705,750,000","10,836.15"
23-Mar-10,"10,787.18","10,906.06","10,752.41","10,888.83","4,411,640,000","10,888.83"
22-Mar-10,"10,741.00","10,836.68","10,672.23","10,785.89","4,261,680,000","10,785.89"
19-Mar-10,"10,780.00","10,869.55","10,665.35","10,741.98","5,212,410,000","10,741.98"
18-Mar-10,"10,733.44","10,821.49","10,686.89","10,779.17","4,234,510,000","10,779.17"
17-Mar-10,"10,686.36","10,787.86","10,658.10","10,733.67","4,963,200,000","10,733.67"
16-Mar-10,"10,642.53","10,717.42","10,594.16","10,685.98","4,369,770,000","10,685.98"
15-Mar-10,"10,623.41","10,680.32","10,540.65","10,642.15","4,164,110,000","10,642.15"
12-Mar-10,"10,611.77","10,690.90","10,561.66","10,624.69","4,928,160,000","10,624.69"
11-Mar-10,"10,560.98","10,626.73","10,489.87","10,611.84","4,669,060,000","10,611.84"
10-Mar-10,"10,560.13","10,639.05","10,502.64","10,567.33","5,469,120,000","10,567.33"
9-Mar-10,"10,552.24","10,637.46","10,493.49","10,564.38","5,185,570,000","10,564.38"
8-Mar-10,"10,563.78","10,632.48","10,500.90","10,552.52","3,774,680,000","10,552.52"
5-Mar-10,"10,445.13","10,587.13","10,445.13","10,566.20","4,133,000,000","10,566.20"
4-Mar-10,"10,396.53","10,484.05","10,363.88","10,444.14","3,945,010,000","10,444.14"
3-Mar-10,"10,406.28","10,496.22","10,359.58","10,396.76","3,951,320,000","10,396.76"
2-Mar-10,"10,404.16","10,493.80","10,359.80","10,405.98","4,134,680,000","10,405.98"
1-Mar-10,"10,326.10","10,444.60","10,320.05","10,403.79","3,847,640,000","10,403.79"
26-Feb-10,"10,321.41","10,391.24","10,250.45","10,325.26","3,945,190,000","10,325.26"
25-Feb-10,"10,366.60","10,366.60","10,155.75","10,321.03","4,521,130,000","10,321.03"
24-Feb-10,"10,284.00","10,416.94","10,271.61","10,374.16","4,168,360,000","10,374.16"
23-Feb-10,"10,383.16","10,430.16","10,239.34","10,282.41","4,521,050,000","10,282.41"
22-Feb-10,"10,402.43","10,468.55","10,333.05","10,383.38","3,814,440,000","10,383.38"
19-Feb-10,"10,387.77","10,459.18","10,316.50","10,402.35","3,944,280,000","10,402.35"
18-Feb-10,"10,309.39","10,416.79","10,255.58","10,392.90","3,878,620,000","10,392.90"
17-Feb-10,"10,261.48","10,366.83","10,223.16","10,309.24","4,259,230,000","10,309.24"
16-Feb-10,"10,100.81","10,292.62","10,100.81","10,268.81","4,080,770,000","10,268.81"
12-Feb-10,"10,137.23","10,140.18","9,962.13","10,099.14","4,160,680,000","10,099.14"
11-Feb-10,"10,037.85","10,184.85","9,963.19","10,144.19","4,400,870,000","10,144.19"
10-Feb-10,"10,055.46","10,120.15","9,946.26","10,038.38","4,251,450,000","10,038.38"
9-Feb-10,"9,910.28","10,154.24","9,910.28","10,058.64","5,114,260,000","10,058.64"
8-Feb-10,"10,005.43","10,059.24","9,882.85","9,908.39","4,089,820,000","9,908.39"
5-Feb-10,"10,003.69","10,078.89","9,822.84","10,012.23","6,438,900,000","10,012.23"
4-Feb-10,"10,273.12","10,273.12","9,984.35","10,002.18","5,859,690,000","10,002.18"
3-Feb-10,"10,291.73","10,356.86","10,192.03","10,270.55","4,285,450,000","10,270.55"
2-Feb-10,"10,186.13","10,333.35","10,138.75","10,296.85","4,749,540,000","10,296.85"
1-Feb-10,"10,068.99","10,227.24","10,068.99","10,185.53","4,077,610,000","10,185.53"
29-Jan-10,"10,122.04","10,272.29","10,014.35","10,067.33","5,412,850,000","10,067.33"
28-Jan-10,"10,236.92","10,310.68","10,023.80","10,120.46","5,452,400,000","10,120.46"
27-Jan-10,"10,194.29","10,294.13","10,060.98","10,236.16","5,319,120,000","10,236.16"
26-Jan-10,"10,195.35","10,323.00","10,102.17","10,194.29","4,731,910,000","10,194.29"
25-Jan-10,"10,175.10","10,316.65","10,135.95","10,196.86","4,481,390,000","10,196.86"
22-Jan-10,"10,389.58","10,450.04","10,133.15","10,172.98","6,208,650,000","10,172.98"
21-Jan-10,"10,603.91","10,651.14","10,334.18","10,389.88","6,874,289,600","10,389.88"
20-Jan-10,"10,719.69","10,719.69","10,492.36","10,603.15","4,810,560,000","10,603.15"
19-Jan-10,"10,608.37","10,763.45","10,555.47","10,725.43","4,724,830,000","10,725.43"
15-Jan-10,"10,706.99","10,736.54","10,529.09","10,609.65","4,758,730,000","10,609.65"
14-Jan-10,"10,680.16","10,767.15","10,619.02","10,710.55","3,915,200,000","10,710.55"
13-Jan-10,"10,628.09","10,747.12","10,569.07","10,680.77","4,170,360,000","10,680.77"
12-Jan-10,"10,662.86","10,701.48","10,523.35","10,627.26","4,716,160,000","10,627.26"
11-Jan-10,"10,620.31","10,739.87","10,538.91","10,663.99","4,255,780,000","10,663.99"
8-Jan-10,"10,606.40","10,653.11","10,509.74","10,618.19","4,389,590,000","10,618.19"
7-Jan-10,"10,571.11","10,655.60","10,471.73","10,606.86","5,270,680,000","10,606.86"
6-Jan-10,"10,564.72","10,655.22","10,488.28","10,573.68","4,972,660,000","10,573.68"
5-Jan-10,"10,584.56","10,647.14","10,468.86","10,572.02","2,491,020,000","10,572.02"
4-Jan-10,"10,430.69","10,641.62","10,430.69","10,583.96","3,991,400,000","10,583.96"
31-Dec-09,"10,548.51","10,578.74","10,420.56","10,428.05","2,076,990,000","10,428.05"
30-Dec-09,"10,544.36","10,583.28","10,470.75","10,548.51","2,277,300,000","10,548.51"
29-Dec-09,"10,547.83","10,605.65","10,518.59","10,545.41","2,491,020,000","10,545.41"
28-Dec-09,"10,517.91","10,585.02","10,477.25","10,547.08","2,716,400,000","10,547.08"
24-Dec-09,"10,467.12","10,541.26","10,450.95","10,520.10","1,267,710,000","10,520.10"
23-Dec-09,"10,464.32","10,520.93","10,409.00","10,466.44","3,166,870,000","10,466.44"
22-Dec-09,"10,414.67","10,511.56","10,399.33","10,464.93","3,641,130,000","10,464.93"
21-Dec-09,"10,330.10","10,489.41","10,330.10","10,414.14","3,977,340,000","10,414.14"
18-Dec-09,"10,309.39","10,412.55","10,237.75","10,328.89","6,325,890,000","10,328.89"
17-Dec-09,"10,439.99","10,439.99","10,279.39","10,308.26","7,615,070,400","10,308.26"
16-Dec-09,"10,449.81","10,552.75","10,401.90","10,441.12","4,829,820,000","10,441.12"
15-Dec-09,"10,499.31","10,542.09","10,380.96","10,452.00","5,045,100,000","10,452.00"
14-Dec-09,"10,471.28","10,566.88","10,431.60","10,501.05","4,548,490,000","10,501.05"
11-Dec-09,"10,403.41","10,516.47","10,385.42","10,471.50","3,791,090,000","10,471.50"
10-Dec-09,"10,336.00","10,479.06","10,332.14","10,405.83","3,996,490,000","10,405.83"
9-Dec-09,"10,282.85","10,377.11","10,207.29","10,337.05","4,115,410,000","10,337.05"
8-Dec-09,"10,385.42","10,385.42","10,216.44","10,285.97","4,748,030,000","10,285.97"
7-Dec-09,"10,386.86","10,478.23","10,321.11","10,390.11","4,103,360,000","10,390.11"
4-Dec-09,"10,368.57","10,549.04","10,285.44","10,388.90","5,781,140,000","10,388.90"
3-Dec-09,"10,455.63","10,533.55","10,338.49","10,366.15","4,810,030,000","10,366.15"
2-Dec-09,"10,470.44","10,537.63","10,386.03","10,452.68","3,941,340,000","10,452.68"
1-Dec-09,"10,343.82","10,537.03","10,343.82","10,471.58","4,249,310,000","10,471.58"
30-Nov-09,"10,309.77","10,394.34","10,238.05","10,344.84","3,895,520,000","10,344.84"
27-Nov-09,"10,452.23","10,452.23","10,179.33","10,309.92","2,362,910,000","10,309.92"
25-Nov-09,"10,432.96","10,513.60","10,385.65","10,464.40","3,036,350,000","10,464.40"
24-Nov-09,"10,451.25","10,488.66","10,335.62","10,433.71","3,700,820,000","10,433.71"
23-Nov-09,"10,320.13","10,524.40","10,320.13","10,450.95","3,827,920,000","10,450.95"
20-Nov-09,"10,327.91","10,377.41","10,237.60","10,318.16","3,751,230,000","10,318.16"
19-Nov-09,"10,425.33","10,425.33","10,226.41","10,332.44","4,178,030,000","10,332.44"
18-Nov-09,"10,426.27","10,471.28","10,330.33","10,426.31","4,293,340,000","10,426.31"
17-Nov-09,"10,404.77","10,465.76","10,318.69","10,437.42","3,824,070,000","10,437.42"
16-Nov-09,"10,267.53","10,465.83","10,267.53","10,406.96","4,565,850,000","10,406.96"
13-Nov-09,"10,197.85","10,332.29","10,162.93","10,270.47","3,792,610,000","10,270.47"
12-Nov-09,"10,289.82","10,341.21","10,157.64","10,197.47","4,160,250,000","10,197.47"
11-Nov-09,"10,247.42","10,357.38","10,217.19","10,291.26","4,286,700,000","10,291.26"
10-Nov-09,"10,223.01","10,300.33","10,148.12","10,246.97","4,394,770,000","10,246.97"
9-Nov-09,"10,020.62","10,248.93","10,020.62","10,226.94","4,460,030,000","10,226.94"
6-Nov-09,"10,001.35","10,077.08","9,898.49","10,023.42","4,277,130,000","10,023.42"
5-Nov-09,"9,807.80","10,043.75","9,807.80","10,005.96","4,848,350,000","10,005.96"
4-Nov-09,"9,767.30","9,962.35","9,745.76","9,802.14","5,635,510,000","9,802.14"
3-Nov-09,"9,787.47","9,844.84","9,649.78","9,771.91","5,487,500,000","9,771.91"
2-Nov-09,"9,712.13","9,883.68","9,647.06","9,789.44","6,202,640,000","9,789.44"
30-Oct-09,"9,961.52","9,980.19","9,664.89","9,712.73","6,512,420,000","9,712.73"
29-Oct-09,"9,762.91","9,996.67","9,762.91","9,962.58","5,595,040,000","9,962.58"
28-Oct-09,"9,881.11","9,940.89","9,723.31","9,762.69","6,600,350,000","9,762.69"
27-Oct-09,"9,868.34","9,994.55","9,802.36","9,882.17","5,337,380,000","9,882.17"
26-Oct-09,"9,972.33","10,107.99","9,817.55","9,867.96","6,363,380,000","9,867.96"
23-Oct-09,"10,099.90","10,138.59","9,908.70","9,972.18","4,767,460,000","9,972.18"
22-Oct-09,"9,946.18","10,133.08","9,879.07","10,081.31","5,192,410,000","10,081.31"
21-Oct-09,"10,038.84","10,157.94","9,909.83","9,949.36","5,616,290,000","9,949.36"
20-Oct-09,"10,092.42","10,157.26","9,952.98","10,041.48","5,396,930,000","10,041.48"
19-Oct-09,"9,996.67","10,146.61","9,967.49","10,092.19","4,619,240,000","10,092.19"
16-Oct-09,"10,061.36","10,072.62","9,884.51","9,995.91","4,894,740,000","9,995.91"
15-Oct-09,"10,014.88","10,087.43","9,916.93","10,062.94","5,369,780,000","10,062.94"
14-Oct-09,"9,873.55","10,064.98","9,873.55","10,015.86","5,406,420,000","10,015.86"
13-Oct-09,"9,883.98","9,935.53","9,780.90","9,871.06","4,320,480,000","9,871.06"
12-Oct-09,"9,865.24","9,978.07","9,814.45","9,885.80","3,710,430,000","9,885.80"
9-Oct-09,"9,786.04","9,890.41","9,731.32","9,864.94","3,763,780,000","9,864.94"
8-Oct-09,"9,728.22","9,872.50","9,709.78","9,786.87","4,988,400,000","9,786.87"
7-Oct-09,"9,725.69","9,782.56","9,634.96","9,725.58","4,238,220,000","9,725.58"
6-Oct-09,"9,601.26","9,793.37","9,601.26","9,731.25","5,029,840,000","9,731.25"
5-Oct-09,"9,488.73","9,640.33","9,449.81","9,599.75","4,313,310,000","9,599.75"
2-Oct-09,"9,507.62","9,571.71","9,378.77","9,487.67","5,583,240,000","9,487.67"
1-Oct-09,"9,711.60","9,714.70","9,482.98","9,509.28","5,791,450,000","9,509.28"
30-Sep-09,"9,741.83","9,817.17","9,583.04","9,712.28","5,998,860,000","9,712.28"
29-Sep-09,"9,789.74","9,861.99","9,705.10","9,742.20","4,949,900,000","9,742.20"
28-Sep-09,"9,663.23","9,861.39","9,658.09","9,789.36","3,726,950,000","9,789.36"
25-Sep-09,"9,706.68","9,781.73","9,605.19","9,665.19","4,507,090,000","9,665.19"
24-Sep-09,"9,749.99","9,836.82","9,637.53","9,707.44","5,505,610,000","9,707.44"
23-Sep-09,"9,830.63","9,937.72","9,724.90","9,748.55","5,531,930,000","9,748.55"
22-Sep-09,"9,779.61","9,890.71","9,742.96","9,829.87","5,246,600,000","9,829.87"
21-Sep-09,"9,818.61","9,846.12","9,688.40","9,778.86","4,615,280,000","9,778.86"
18-Sep-09,"9,784.75","9,898.57","9,751.27","9,820.20","5,607,970,000","9,820.20"
17-Sep-09,"9,789.82","9,896.38","9,706.23","9,783.92","6,668,110,000","9,783.92"
16-Sep-09,"9,683.71","9,837.05","9,648.95","9,791.71","6,793,529,600","9,791.71"
15-Sep-09,"9,626.42","9,745.91","9,553.80","9,683.41","6,185,620,000","9,683.41"
14-Sep-09,"9,598.08","9,662.10","9,492.96","9,626.80","4,979,610,000","9,626.80"
11-Sep-09,"9,625.44","9,698.67","9,532.11","9,605.41","4,922,600,000","9,605.41"
10-Sep-09,"9,546.54","9,666.55","9,479.20","9,627.48","5,191,380,000","9,627.48"
9-Sep-09,"9,496.59","9,604.43","9,435.45","9,547.22","5,202,550,000","9,547.22"
8-Sep-09,"9,440.13","9,564.45","9,402.80","9,497.34","5,235,160,000","9,497.34"
4-Sep-09,"9,345.36","9,465.37","9,302.28","9,441.27","4,097,370,000","9,441.27"
3-Sep-09,"9,282.03","9,350.27","9,252.93","9,344.61","4,624,280,000","9,344.61"
2-Sep-09,"9,306.21","9,378.77","9,223.08","9,280.67","5,842,730,000","9,280.67"
1-Sep-09,"9,492.32","9,573.67","9,275.15","9,310.60","6,862,360,000","9,310.60"
31-Aug-09,"9,542.91","9,552.97","9,389.27","9,496.28","5,004,560,000","9,496.28"
28-Aug-09,"9,582.74","9,666.71","9,476.63","9,544.20","5,785,780,000","9,544.20"
27-Aug-09,"9,541.63","9,629.98","9,440.43","9,580.63","5,785,880,000","9,580.63"
26-Aug-09,"9,538.61","9,613.65","9,446.71","9,543.52","5,080,060,000","9,543.52"
25-Aug-09,"9,509.21","9,646.53","9,485.70","9,539.29","5,768,740,000","9,539.29"
24-Aug-09,"9,506.18","9,625.89","9,442.17","9,509.28","6,302,450,000","9,509.28"
21-Aug-09,"9,347.86","9,549.19","9,347.86","9,505.96","5,885,550,000","9,505.96"
20-Aug-09,"9,278.55","9,385.72","9,237.52","9,350.05","4,893,160,000","9,350.05"
19-Aug-09,"9,208.68","9,333.34","9,099.14","9,279.16","4,257,000,000","9,279.16"
18-Aug-09,"9,134.36","9,262.08","9,124.08","9,217.94","4,198,970,000","9,217.94"
17-Aug-09,"9,313.85","9,313.85","9,078.28","9,135.34","4,854,970,000","9,135.34"
14-Aug-09,"9,398.04","9,425.17","9,214.47","9,321.40","4,940,750,000","9,321.40"
13-Aug-09,"9,362.29","9,448.97","9,269.26","9,398.19","5,250,660,000","9,398.19"
12-Aug-09,"9,236.06","9,442.47","9,199.80","9,361.61","5,498,170,000","9,361.61"
11-Aug-09,"9,334.33","9,351.86","9,180.23","9,241.45","5,773,160,000","9,241.45"
10-Aug-09,"9,368.41","9,420.56","9,249.99","9,337.95","5,406,080,000","9,337.95"
7-Aug-09,"9,258.45","9,466.89","9,258.45","9,370.07","6,827,089,600","9,370.07"
6-Aug-09,"9,277.19","9,378.01","9,168.44","9,256.26","6,753,380,000","9,256.26"
5-Aug-09,"9,315.36","9,374.38","9,173.20","9,280.97","7,242,120,000","9,280.97"
4-Aug-09,"9,285.05","9,370.30","9,207.21","9,320.19","5,713,700,000","9,320.19"
3-Aug-09,"9,173.65","9,342.11","9,162.09","9,286.56","5,603,440,000","9,286.56"
31-Jul-09,"9,154.61","9,264.65","9,081.30","9,171.61","5,139,070,000","9,171.61"
30-Jul-09,"9,072.84","9,298.13","9,072.84","9,154.46","6,035,180,000","9,154.46"
29-Jul-09,"9,092.34","9,141.23","8,967.26","9,070.72","5,178,770,000","9,070.72"
28-Jul-09,"9,106.92","9,154.76","8,980.03","9,096.72","5,490,350,000","9,096.72"
27-Jul-09,"9,093.09","9,154.23","8,996.58","9,108.51","4,631,290,000","9,108.51"
24-Jul-09,"9,066.11","9,144.48","8,955.77","9,093.24","4,458,300,000","9,093.24"
23-Jul-09,"8,882.31","9,143.05","8,837.95","9,069.29","5,761,650,000","9,069.29"
22-Jul-09,"8,912.39","8,993.48","8,802.13","8,881.26","4,634,100,000","8,881.26"
21-Jul-09,"8,848.15","8,991.07","8,780.82","8,915.94","5,309,300,000","8,915.94"
20-Jul-09,"8,746.05","8,884.43","8,717.26","8,848.15","4,853,150,000","8,848.15"
17-Jul-09,"8,711.89","8,797.97","8,638.81","8,743.94","5,141,380,000","8,743.94"
16-Jul-09,"8,612.66","8,750.28","8,543.97","8,711.82","4,898,640,000","8,711.82"
15-Jul-09,"8,363.95","8,643.04","8,363.95","8,616.21","5,238,830,000","8,616.21"
14-Jul-09,"8,331.37","8,407.48","8,255.27","8,359.49","4,149,030,000","8,359.49"
13-Jul-09,"8,146.82","8,348.08","8,106.16","8,331.68","4,499,440,000","8,331.68"
10-Jul-09,"8,182.49","8,216.65","8,057.57","8,146.52","3,912,080,000","8,146.52"
9-Jul-09,"8,179.01","8,273.48","8,117.27","8,183.17","4,347,170,000","8,183.17"
8-Jul-09,"8,157.02","8,259.05","8,057.94","8,178.41","5,721,780,000","8,178.41"
7-Jul-09,"8,324.95","8,355.48","8,138.51","8,163.60","4,673,300,000","8,163.60"
6-Jul-09,"8,279.30","8,364.02","8,156.49","8,324.87","4,712,580,000","8,324.87"
2-Jul-09,"8,503.00","8,503.00","8,260.41","8,280.74","3,931,000,000","8,280.74"
1-Jul-09,"8,447.53","8,610.32","8,447.00","8,504.06","3,919,400,000","8,504.06"
30-Jun-09,"8,528.93","8,584.17","8,369.99","8,447.00","4,627,570,000","8,447.00"
29-Jun-09,"8,440.13","8,569.59","8,406.57","8,529.38","4,211,760,000","8,529.38"
26-Jun-09,"8,468.54","8,509.73","8,364.17","8,438.39","6,076,660,000","8,438.39"
25-Jun-09,"8,299.25","8,512.60","8,236.07","8,472.40","4,911,240,000","8,472.40"
24-Jun-09,"8,323.51","8,456.83","8,246.20","8,299.86","4,636,720,000","8,299.86"
23-Jun-09,"8,340.44","8,413.22","8,239.17","8,322.91","5,071,020,000","8,322.91"
22-Jun-09,"8,538.52","8,538.52","8,306.66","8,339.01","4,903,940,000","8,339.01"
19-Jun-09,"8,556.96","8,665.26","8,476.02","8,539.73","5,713,390,000","8,539.73"
18-Jun-09,"8,496.73","8,634.28","8,438.61","8,555.60","4,684,010,000","8,555.60"
17-Jun-09,"8,504.36","8,602.99","8,421.46","8,497.18","5,523,650,000","8,497.18"
16-Jun-09,"8,612.44","8,688.69","8,483.58","8,504.67","4,951,200,000","8,504.67"
15-Jun-09,"8,798.50","8,798.50","8,540.87","8,612.13","4,697,880,000","8,612.13"
12-Jun-09,"8,770.01","8,850.95","8,671.61","8,799.26","4,528,120,000","8,799.26"
11-Jun-09,"8,736.23","8,911.11","8,697.99","8,770.92","5,500,840,000","8,770.92"
10-Jun-09,"8,763.66","8,871.36","8,625.21","8,739.02","5,379,420,000","8,739.02"
9-Jun-09,"8,764.83","8,854.80","8,688.99","8,763.06","4,439,950,000","8,763.06"
8-Jun-09,"8,759.35","8,832.13","8,593.84","8,764.49","4,483,430,000","8,764.49"
5-Jun-09,"8,751.75","8,900.48","8,673.41","8,763.13","5,277,910,000","8,763.13"
4-Jun-09,"8,665.72","8,802.59","8,609.17","8,750.24","5,352,890,000","8,750.24"
3-Jun-09,"8,740.07","8,750.83","8,556.90","8,675.24","5,323,770,000","8,675.24"
2-Jun-09,"8,721.60","8,832.16","8,635.25","8,740.87","5,987,340,000","8,740.87"
1-Jun-09,"8,501.53","8,797.58","8,501.53","8,721.44","6,370,440,000","8,721.44"
29-May-09,"8,404.04","8,541.27","8,323.91","8,500.33","6,050,420,000","8,500.33"
28-May-09,"8,300.50","8,463.70","8,221.65","8,403.80","5,738,980,000","8,403.80"
27-May-09,"8,473.65","8,534.66","8,280.82","8,300.02","5,698,800,000","8,300.02"
26-May-09,"8,275.33","8,523.59","8,194.33","8,473.49","5,667,050,000","8,473.49"
22-May-09,"8,292.21","8,415.75","8,218.86","8,277.32","5,155,320,000","8,277.32"
21-May-09,"8,416.07","8,416.07","8,185.25","8,292.13","6,019,840,000","8,292.13"
20-May-09,"8,471.82","8,645.85","8,376.40","8,422.04","8,205,060,000","8,422.04"
19-May-09,"8,502.48","8,594.16","8,402.61","8,474.85","6,616,270,000","8,474.85"
18-May-09,"8,270.15","8,534.66","8,270.15","8,504.08","5,702,150,000","8,504.08"
15-May-09,"8,326.22","8,422.28","8,206.67","8,268.64","5,439,720,000","8,268.64"
14-May-09,"8,285.92","8,427.93","8,218.94","8,331.32","6,134,870,000","8,331.32"
13-May-09,"8,461.80","8,461.80","8,208.74","8,284.89","7,091,820,000","8,284.89"
12-May-09,"8,419.17","8,574.88","8,306.47","8,469.11","6,871,750,400","8,469.11"
11-May-09,"8,569.23","8,569.23","8,347.41","8,418.77","6,150,600,000","8,418.77"
8-May-09,"8,410.73","8,657.96","8,388.11","8,574.65","8,163,280,000","8,574.65"
7-May-09,"8,513.56","8,651.51","8,296.04","8,409.85","9,120,100,000","8,409.85"
6-May-09,"8,403.48","8,608.26","8,350.12","8,512.28","8,555,040,000","8,512.28"
5-May-09,"8,425.55","8,520.80","8,321.37","8,410.65","6,882,860,000","8,410.65"
4-May-09,"8,213.60","8,488.87","8,213.60","8,426.74","7,038,840,000","8,426.74"
1-May-09,"8,167.41","8,278.28","8,047.54","8,212.41","5,312,170,000","8,212.41"
30-Apr-09,"8,188.51","8,383.81","8,083.62","8,168.12","6,862,540,000","8,168.12"
29-Apr-09,"8,018.31","8,278.12","8,018.31","8,185.73","6,101,620,000","8,185.73"
28-Apr-09,"8,023.56","8,136.74","7,898.75","8,016.95","6,328,000,000","8,016.95"
27-Apr-09,"8,073.82","8,152.27","7,920.42","8,025.00","5,613,460,000","8,025.00"
24-Apr-09,"7,957.45","8,182.30","7,905.60","8,076.29","7,114,440,000","8,076.29"
23-Apr-09,"7,886.81","8,015.36","7,762.80","7,957.06","6,563,100,000","7,957.06"
22-Apr-09,"7,964.78","8,111.02","7,802.46","7,886.57","7,327,860,000","7,886.57"
21-Apr-09,"7,841.73","8,027.54","7,699.79","7,969.56","7,436,489,600","7,969.56"
20-Apr-09,"8,128.94","8,128.94","7,801.58","7,841.73","6,973,960,000","7,841.73"
17-Apr-09,"8,125.43","8,251.20","8,024.92","8,131.33","7,352,009,600","8,131.33"
16-Apr-09,"8,029.14","8,201.81","7,933.08","8,125.43","6,598,670,000","8,125.43"
15-Apr-09,"7,914.92","8,069.92","7,808.19","8,029.62","6,241,100,000","8,029.62"
14-Apr-09,"8,057.41","8,076.05","7,840.53","7,920.18","7,569,840,000","7,920.18"
13-Apr-09,"8,082.02","8,146.86","7,888.96","8,057.81","6,434,890,000","8,057.81"
9-Apr-09,"7,839.89","8,150.44","7,839.89","8,083.38","7,600,710,400","8,083.38"
8-Apr-09,"7,788.68","7,925.36","7,715.09","7,837.11","5,938,460,000","7,837.11"
7-Apr-09,"7,968.92","7,968.92","7,733.56","7,789.56","5,155,580,000","7,789.56"
6-Apr-09,"8,016.16","8,037.42","7,830.66","7,975.85","6,210,000,000","7,975.85"
3-Apr-09,"7,980.63","8,090.71","7,850.33","8,017.59","5,855,640,000","8,017.59"
