Date,Open,High,Low,Close,Volume,Adj Close
7-Jul-11,"1,339.62","1,356.48","1,339.62","1,353.22","4,069,530,000","1,353.22"
6-Jul-11,"1,337.56","1,340.94","1,330.92","1,339.22","3,564,190,000","1,339.22"
5-Jul-11,"1,339.59","1,340.89","1,334.30","1,337.88","3,722,320,000","1,337.88"
1-Jul-11,"1,320.64","1,341.01","1,318.18","1,339.67","3,796,930,000","1,339.67"
30-Jun-11,"1,307.64","1,321.97","1,307.64","1,320.64","4,200,500,000","1,320.64"
29-Jun-11,"1,296.85","1,309.21","1,296.85","1,307.41","4,347,540,000","1,307.41"
28-Jun-11,"1,280.21","1,296.80","1,280.21","1,296.67","3,681,500,000","1,296.67"
27-Jun-11,"1,268.44","1,284.91","1,267.53","1,280.10","3,479,070,000","1,280.10"
24-Jun-11,"1,283.04","1,283.93","1,267.24","1,268.45","3,665,340,000","1,268.45"
23-Jun-11,"1,286.60","1,286.60","1,262.87","1,283.50","4,983,450,000","1,283.50"
22-Jun-11,"1,295.48","1,298.61","1,286.79","1,287.14","3,718,420,000","1,287.14"
21-Jun-11,"1,278.40","1,297.62","1,278.40","1,295.52","4,056,150,000","1,295.52"
20-Jun-11,"1,271.50","1,280.42","1,267.56","1,278.36","3,464,660,000","1,278.36"
17-Jun-11,"1,268.58","1,279.82","1,267.40","1,271.50","4,916,460,000","1,271.50"
16-Jun-11,"1,265.53","1,274.11","1,258.07","1,267.64","3,846,250,000","1,267.64"
15-Jun-11,"1,287.87","1,287.87","1,261.90","1,265.42","4,070,500,000","1,265.42"
14-Jun-11,"1,272.22","1,292.50","1,272.22","1,287.87","3,500,280,000","1,287.87"
13-Jun-11,"1,271.31","1,277.04","1,265.64","1,271.83","4,132,520,000","1,271.83"
10-Jun-11,"1,288.60","1,288.60","1,268.28","1,270.98","3,846,250,000","1,270.98"
9-Jun-11,"1,279.63","1,294.54","1,279.63","1,289.00","3,332,510,000","1,289.00"
8-Jun-11,"1,284.63","1,287.04","1,277.42","1,279.56","3,970,810,000","1,279.56"
7-Jun-11,"1,286.31","1,296.22","1,284.74","1,284.94","3,846,250,000","1,284.94"
6-Jun-11,"1,300.26","1,300.26","1,284.72","1,286.17","3,555,980,000","1,286.17"
3-Jun-11,"1,312.94","1,312.94","1,297.90","1,300.16","3,505,030,000","1,300.16"
2-Jun-11,"1,314.55","1,318.03","1,305.61","1,312.94","3,762,170,000","1,312.94"
1-Jun-11,"1,345.20","1,345.20","1,313.71","1,314.55","4,241,090,000","1,314.55"
31-May-11,"1,331.10","1,345.20","1,331.10","1,345.20","4,696,240,000","1,345.20"
